imageName,realT,realR,time,method,detectedT,detectedR,isSuccess,errorT,errorR,detectionSettings
35.png,"[-0.08616517623904157, -0.05042295477514691, 1.1479600855724]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",2.333333333333333,apriltag,"[-0.0825755506077794, -0.04569958681381748, 1.1812706066447192]","[-3.107237044669759, 0.021656580265878717, -0.02078062840392328]",True,"[0.0035896256312621805, 0.004723367961329432, 0.033310521072319244]","[-0.03666883339775627, 0.00832083863227842, -0.016162763519721377]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
36.png,"[-0.0780558987223964, -0.05041185061173398, 1.1481321852887785]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",2.4,apriltag,"[-0.07599720793117405, -0.044975395093745235, 1.1817212433575845]","[-3.1220560341617434, 0.023371095354475388, -0.08272198085456937]",True,"[0.0020586907912223534, 0.005436455517988742, 0.03358905806880608]","[-0.05245098404991346, -0.031239586318283576, -0.018766128389207437]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
37.png,"[-0.0697244492189938, -0.05040044222466583, 1.14830900006588]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",2.466666666666667,apriltag,"[-0.06656738684848082, -0.04424662615405161, 1.1806570410106005]","[-3.1375697767302304, 0.023445323821461556, -0.05688085743075996]",True,"[0.0031570623705129836, 0.006153816070614222, 0.032348040944720546]","[-0.06741369885155722, -0.01454191711919618, -0.018308246800465146]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
38.png,"[-0.0611708277288338, -0.050388729613942584, 1.1484905299037043]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",2.533333333333333,apriltag,"[-0.05773901704090983, -0.04868294834709588, 1.1794831872803155]","[-3.0357821333163866, 0.01811065514486793, -0.054663403787212815]",True,"[0.003431810687923975, 0.0017057812668467079, 0.030992657376611277]","[0.034393976649727355, -0.01427406917203882, -0.014187963539178835]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
39.png,"[-0.0523950342519164, -0.050376712779564126, 1.148676774802251]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",2.6,apriltag,"[-0.04935315941311163, -0.04922102993204577, 1.179384256385827]","[-3.0219054061074457, 0.01847436283590356, -0.07532850414753826]",True,"[0.0030418748388047687, 0.0011556828475183523, 0.030707481583575946]","[0.04785061082833845, -0.028048548664923366, -0.014824442148375729]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
40.png,"[-0.043397068788241594, -0.050364391721530566, 1.1488677347615206]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",2.6666666666666665,apriltag,"[-0.04085811449828241, -0.04627465636190367, 1.1818791258385974]","[-3.089596328612446, 0.019803870689839357, -0.09608598354923326]",True,"[0.0025389542899591847, 0.004089735359626895, 0.033011391077076846]","[-0.02037014549635357, -0.04046181846634783, -0.01659566997761702]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
41.png,"[-0.034176931337809385, -0.05035176643984185, 1.1490634097815127]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",2.7333333333333334,apriltag,"[-0.030895794965226604, -0.04717576606398803, 1.1805033034935974]","[-3.067898615651093, 0.016424497338564825, -0.07678364622420088]",True,"[0.003281136372582781, 0.0031760003758538186, 0.03143989371208478]","[0.0018327690832865022, -0.028380510839410827, -0.013816846883383017]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
42.png,"[-0.02473462190061977, -0.05033883693449798, 1.1492637998622277]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",2.8,apriltag,"[-0.022044989544256675, -0.04515995377813817, 1.1798031400662592]","[-3.1111590279243613, 0.016767705500959445, -0.10901687213577713]",True,"[0.002689632356363096, 0.005178883156359809, 0.030539340204031484]","[-0.04233622821899588, -0.048436497243651185, -0.01507258879294081]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
43.png,"[-0.015070140476672749, -0.05032560320549895, 1.1494689050036655]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",2.8666666666666667,apriltag,"[-0.012825245515518629, -0.049565546731937714, 1.1760730054042763]","[-3.0050623768699922, 0.011931310977484538, -0.1300744977917636]",True,"[0.0022448949611541206, 0.0007600564735612339, 0.026604100400610786]","[0.06289682815523752, -0.0647458129138253, -0.01168071826261099]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
44.png,"[-0.0051834870659683285, -0.05031206525284476, 1.1496787252058258]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",2.933333333333333,apriltag,"[-0.0007832995856782939, -0.04613201974603759, 1.1781790423486622]","[-3.085973239733734, 0.010308590455731991, -0.06717560759587497]",True,"[0.004400187480290035, 0.004180045506807173, 0.028500317142836407]","[-0.016040344611289177, -0.02204082560424238, -0.009757845519300487]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
