imageName,arucoAvailable,realT,realR,otherInfo,method,detectedT,detectedR,isSuccess,errorT,errorR
308.png,True,"[0.0, np.float64(-0.41919191919191917), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[],True,-1.0,-1.0
309.png,True,"[0.0, np.float64(-0.40909090909090906), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[],True,-1.0,-1.0
310.png,True,"[0.0, np.float64(-0.398989898989899), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[],True,-1.0,-1.0
311.png,True,"[0.0, np.float64(-0.3888888888888889), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[],True,-1.0,-1.0
312.png,True,"[0.0, np.float64(-0.3787878787878788), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,[],[],True,-1.0,-1.0
313.png,True,"[0.0, np.float64(-0.3686868686868687), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016064770832142084, -0.45854252566752407, 1.242565210120236]","[-0.002612259018541857, -0.0023325751218129798, -0.0008829131483427999]",False,0.2586734351644669,0.003611694824645446
314.png,True,"[0.0, np.float64(-0.35858585858585856), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016075197173702477, -0.4460952623160827, 1.24253694495623]","[-0.0016529702109753944, -0.002174458035596664, -0.001377379282237951]",False,0.2578412132517165,0.003059044287695305
315.png,True,"[0.0, np.float64(-0.3484848484848485), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00015835452572833986, -0.43365367787513537, 1.2424856082273923]","[-0.004220623725002268, -0.006412612373006396, -0.0012018623010466116]",False,0.2570078301789188,0.007770439824434896
316.png,True,"[0.0, np.float64(-0.33838383838383834), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016085508772509426, -0.4207831023742913, 1.2430707250422661]","[-0.07084899850622005, -0.0021505902396837624, -0.0008258364628036172]",False,0.2566574408683694,0.07088644181771779
317.png,True,"[0.0, np.float64(-0.3282828282828283), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016153871731833822, -0.40835961152338407, 1.2431251681452395]","[-0.0713643298490218, -0.0009263585901123098, -0.001237768222377158]",False,0.2559729764927602,0.07138107441899277
318.png,True,"[0.0, np.float64(-0.3181818181818182), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016047648664682207, -0.3949457065734695, 1.2422854661575908]","[-0.004423884217521022, -0.0025773139750265303, -0.0008621986371961118]",False,0.25415540014902255,0.005191982799074114
319.png,True,"[0.0, np.float64(-0.30808080808080807), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001599973669195888, -0.38248302388525124, 1.2421926065639344]","[-0.003709613326666839, -0.003418304389575806, -0.0011845060158023782]",False,0.25336332408223783,0.0051816107953656125
320.png,True,"[0.0, np.float64(-0.29797979797979796), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016040680608280064, -0.3700575987328281, 1.242141182869775]","[-0.005480012896797674, -0.0026700758124275433, -0.0008502507228713348]",False,0.2526412229492859,0.006154898251386669
321.png,True,"[0.0, np.float64(-0.28787878787878785), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001537503504541226, -0.35762902377135797, 1.2421918863600565]","[-0.004956262426060406, -0.01464496387899814, -0.002396715840533022]",False,0.2520357690187684,0.015645566498960664
322.png,True,"[0.0, np.float64(-0.2777777777777778), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00015630472702027513, -0.3451704176047904, 1.2420152085915341]","[-0.007830140944087318, -0.01000082278848612, -0.001472822053736265]",False,0.2512233140527067,0.012786585488430752
323.png,True,"[0.0, np.float64(-0.2676767676767676), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001529944562398577, -0.3327320951324985, 1.2419462872006812]","[-0.00820858744883004, -0.01591538921121764, -0.0019688118485981583]",False,0.2505398669431086,0.018015458410620962
324.png,True,"[0.0, np.float64(-0.25757575757575757), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00015694832788151704, -0.3202830958900065, 1.2418369745349358]","[-0.006423389009942089, -0.008868878168974149, -0.0021312250194866923]",False,0.24983465965203164,0.011156121478042317
325.png,True,"[0.0, np.float64(-0.24747474747474746), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016024350768337325, -0.3078465364432521, 1.2417132578740957]","[-0.009240042962561318, -0.0028676889037914863, -0.0008080437438322973]",False,0.24913867145296512,0.009708499796098996
326.png,True,"[0.0, np.float64(-0.23737373737373735), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001602157153577257, -0.2954081097441615, 1.2416215001277444]","[-0.010206694660037869, -0.002897218438422451, -0.000797235620705777]",False,0.24849338697334802,0.010639834359523776
327.png,True,"[0.0, np.float64(-0.22727272727272724), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016076662572166343, -0.28287424882525936, 1.2439451617094777]","[-0.09193448680995671, -0.002533235995852401, -0.0007505788106277065]",False,0.25020151271790475,0.09197244434161651
328.png,True,"[0.0, np.float64(-0.21717171717171713), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001590279298818262, -0.27048309053542274, 1.2442173007248825]","[-0.092113030305392, -0.005626476365094932, -0.0017100548175109922]",False,0.2499684335934331,0.09230055187163254
329.png,True,"[0.0, np.float64(-0.20707070707070707), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001553714303694967, -0.25670209600413924, 1.2412934348884075]","[-0.011866950272926426, -0.011586498588669406, -0.002021255509663483]",False,0.2463449220665795,0.01670799006944557
330.png,True,"[0.0, np.float64(-0.19696969696969696), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014472994297762786, -0.24427670902805654, 1.2412822105011163]","[-0.012435983713576206, -0.030694546639324586, -0.003227924880366341]",False,0.24587614654730372,0.03327504144777723
331.png,True,"[0.0, np.float64(-0.18686868686868685), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014801899199399075, -0.23183608752634938, 1.2411395070985487]","[-0.010899724556223313, -0.02480456843362579, -0.003510172760679249]",False,0.24529645516244167,0.02732017429281477
332.png,True,"[0.0, np.float64(-0.17676767676767674), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00015099768570855538, -0.21944160121953066, 1.2411484557429866]","[-0.018577277867234867, -0.019372622446894788, -0.001796837424712663]",False,0.2448952109283699,0.026900601817751852
333.png,True,"[0.0, np.float64(-0.16666666666666663), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00015276298066893584, -0.20699595814883814, 1.2409496346738935]","[-0.017162065702493207, -0.016208843528986102, -0.002175479335491316]",False,0.2443014562737295,0.02370645097991257
334.png,True,"[0.0, np.float64(-0.15656565656565652), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00013267122997838324, -0.19452245279262742, 1.2406919094268896]","[-0.013075015277144851, -0.05229495239087874, -0.0044308590775507545]",False,0.24366643438322205,0.05408651016868217
335.png,True,"[0.0, np.float64(-0.1464646464646464), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00012305124468763048, -0.1820977709437479, 1.2405466662973077]","[-0.01893940799340754, -0.06940874263424028, -0.004197846745543582]",False,0.24317161299892773,0.07206869394200249
336.png,True,"[0.0, np.float64(-0.13636363636363635), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016018275035470313, -0.16978250444393056, 1.2409529286079328]","[-0.02387542924518489, -0.0028143843704494637, -0.0006455557628135806]",False,0.24325945039611757,0.02404939964467642
337.png,True,"[0.0, np.float64(-0.12626262626262624), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001476634215537609, -0.15736087539907112, 1.240931100282674]","[-0.026256085139564362, -0.025339526537098228, -0.001691220668925203]",False,0.2429298622797501,0.03652853459052741
338.png,True,"[0.0, np.float64(-0.11616161616161613), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016128444362414982, -0.14511077439654932, 1.2477516762738452]","[-0.11119916897050101, -0.0025204209869327536, -0.0006098197015614695]",False,0.2494373125089411,0.111229400707501
339.png,True,"[0.0, np.float64(-0.10606060606060602), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014637002673891455, -0.13268773475675724, 1.2484583125426036]","[-0.11286794266978252, -0.02913305272372844, -0.0012163098277035336]",False,0.24988108867680292,0.11657352466623724
340.png,True,"[0.0, np.float64(-0.09595959595959591), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014114926120918967, -0.11875534033077093, 1.2410228906000207]","[-0.03197844303209876, -0.037064594084456226, -0.0017352321757994644]",False,0.24209853299377804,0.048983833905755295
341.png,True,"[0.0, np.float64(-0.0858585858585858), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016045324452162158, -0.10637534766173629, 1.2411245510545523]","[-0.032205174763853116, -0.002376933585648696, -0.0005554249671172305]",False,0.2419958933151352,0.032297547766587525
342.png,True,"[0.0, np.float64(-0.07575757575757575), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00014009984044396323, -0.0939209640362425, 1.2407116893927852]","[-0.030386601649556276, -0.03897691056737667, -0.0024641539604505556]",False,0.24139603499655002,0.0494835040384864
343.png,True,"[0.0, np.float64(-0.06565656565656564), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.0001606270384534313, -0.0815685672609923, 1.2413379973227754]","[-0.03525512509050227, -0.002117529871188314, -0.0005234139697332495]",False,0.24186204032024683,0.03532253869820302
344.png,True,"[0.0, np.float64(-0.055555555555555525), 1]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-0.00016072833632271906, -0.06916373283672685, 1.2414773827510328]","[-0.036670384480872356, -0.0019694276563806123, -0.0005088548465244677]",False,0.2418605687225652,0.03672675695625129
